simulation, day, sickPercentage, border_red_cnt, border_green_cnt, total_nodecnt=45,Psick= 0.5,Edgecnt= 52
19,9,0.6666667,4,2
19,10,0.7333333,3,0
19,11,0.7777778,1,0
19,12,0.8,0,0
19,13,0.8,0,0
19,14,0.8,0,0
19,15,0.8,0,0
19,16,0.8,0,0
19,17,0.8,0,0
19,18,0.8,0,0
20,0,0.02222222,1,2
20,1,0.02222222,1,2
20,2,0.06666667,2,3
20,3,0.06666667,2,3
20,4,0.08888889,3,3
20,5,0.1333333,3,7
20,6,0.2222222,6,11
20,7,0.3333333,6,9
20,8,0.4222222,7,8
20,9,0.6222222,6,4
20,10,0.7111111,4,2
20,11,0.7555556,1,0
20,12,0.8,0,0
20,13,0.8,0,0
20,14,0.8,0,0
20,15,0.8,0,0
20,16,0.8,0,0
20,17,0.8,0,0
20,18,0.8,0,0
21,0,0.02222222,1,2
21,1,0.06666667,2,3
21,2,0.08888889,3,3
21,3,0.1333333,3,7
21,4,0.2444444,4,11
21,5,0.3777778,7,11
21,6,0.5333334,9,3
21,7,0.6888889,4,2
21,8,0.7777778,1,0
21,9,0.7777778,1,0
21,10,0.7777778,1,0
21,11,0.8,0,0
21,12,0.8,0,0
21,13,0.8,0,0
21,14,0.8,0,0
21,15,0.8,0,0
21,16,0.8,0,0
21,17,0.8,0,0
21,18,0.8,0,0
22,0,0.02222222,1,2
22,1,0.04444445,2,2
22,2,0.08888889,2,4
22,3,0.1111111,3,4
22,4,0.1555556,4,7
22,5,0.2444444,5,6
22,6,0.3333333,7,7
22,7,0.5111111,4,7
22,8,0.6666667,5,3
22,9,0.7333333,2,2
22,10,0.8,0,0
22,11,0.8,0,0
22,12,0.8,0,0
22,13,0.8,0,0
22,14,0.8,0,0
22,15,0.8,0,0
22,16,0.8,0,0
22,17,0.8,0,0
22,18,0.8,0,0
23,0,0.02222222,1,2
23,1,0.02222222,1,2
23,2,0.04444445,2,3
23,3,0.08888889,3,5
23,4,0.1333333,3,5
23,5,0.2222222,4,5
23,6,0.2222222,4,5
23,7,0.2888889,3,6
23,8,0.4,4,7
23,9,0.5111111,7,8
23,10,0.6666667,5,2
23,11,0.7111111,3,2
23,12,0.7333333,2,0
23,13,0.8,0,0
23,14,0.8,0,0
23,15,0.8,0,0
23,16,0.8,0,0
23,17,0.8,0,0
23,18,0.8,0,0
24,0,0.02222222,1,2
24,1,0.06666667,2,3
24,2,0.08888889,3,3
24,3,0.08888889,3,3
24,4,0.1333333,3,5
24,5,0.2222222,4,5
24,6,0.2666667,6,5
24,7,0.2888889,6,5
24,8,0.3777778,4,6
24,9,0.5111111,3,6
24,10,0.6666667,4,2
24,11,0.7111111,5,0
24,12,0.7333333,3,0
24,13,0.7777778,0,0
24,14,0.7777778,0,0
24,15,0.8,0,0
24,16,0.8,0,0
